ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
31685	59,107,115,80	0,0,0,0	96,94,70,88	0,0,0,1	277	149
31686	56,107,115,80	0,0,1,2	95,94,71,86	0,0,0,0	277	149
31687	42,94,103,83	0,0,0,0	101,85,81,79	0,0,0,1	284	149
31688	0,2,3,2	0,0,1,2	4,9,9,9	0,0,0,0	284	149
31689	93,193,208,191	3,0,0,0	201,187,194,170	1,0,0,2	284	149
31690	49,98,103,108	0,0,0,0	99,107,113,98	0,0,1,0	284	149
31691	47,61,108,76	0,0,1,2	95,88,80,57	0,0,0,0	237	149
31692	50,61,108,76	0,0,0,0	96,88,80,58	0,0,1,0	237	149
31693	91,159,216,160	0,3,3,1	200,178,168,136	4,10,7,8	237	149
31694	0,2,3,1	0,0,3,1	7,2,5,4	1,0,1,5	287	149
31695	0,4,7,2	1,0,0,0	2,3,4,16	0,0,0,0	298	149
31696	9,5,11,7	259,261,384,407	5,17,14,7	233,313,290,249	298	149
31697	1,3,0,0	0,0,0,0	2,0,4,3	1,0,0,0	235	149
31698	0,4,1,0	0,0,0,0	4,0,4,3	1,0,0,0	232	149
31699	0,2,0,1	114,122,187,134	1,0,0,0	127,138,151,133	202	149
31700	223,267,469,347	1,0,0,0	332,362,324,366	0,1,0,0	251	149
31701	48,44,75,41	0,3,0,1	33,63,44,82	0,3,6,1	297	149
31702	247,228,392,367	0,3,0,1	341,330,295,330	0,3,6,1	298	149
31703	126,142,234,193	24,13,40,20	199,189,165,192	15,22,21,30	298	149
31704	308,314,432,402	0,0,0,0	377,439,395,369	2,0,0,0	226	149
31705	2,2,0,1	1,0,1,7	0,0,3,2	0,0,0,2	240	149
31706	11,13,12,9	18,14,8,11	11,9,9,6	11,13,12,12	235	149
31707	10,9,7,5	1,1,2,0	8,7,6,5	1,0,2,2	222	149
31708	8,9,10,10	0,1,0,0	12,3,5,11	1,0,1,0	228	149
31709	11,15,31,31	1,0,0,0	19,22,26,21	0,0,0,0	291	149
31710	9,17,18,16	1,1,2,0	9,26,23,20	1,0,2,2	254	149
31712	476,543,766,708	0,0,1,0	597,716,663,586	0,1,0,0	253	149
31713	665,730,998,913	0,0,1,0	734,933,877,779	0,0,0,0	266	149
31714	0,0,2,2	65,41,86,59	0,1,0,1	66,55,46,52	284	149
31716	186,252,295,266	2,0,0,0	225,310,261,261	1,0,0,0	269	149
31717	136,182,192,169	0,0,1,0	151,206,232,152	0,0,0,0	250	149
31718	62,76,145,103	0,1,0,0	88,85,98,104	0,0,0,0	272	149
31719	189,274,352,280	0,0,0,0	225,229,279,236	0,0,1,0	298	149
31720	183,172,238,183	4,1,1,2	219,188,220,219	0,0,0,0	298	149
31721	269,348,520,440	0,0,0,0	386,506,467,363	2,0,0,0	284	149
31723	62,67,89,73	2,0,0,2	79,86,107,72	0,0,0,0	298	149
31725	53,81,96,93	0,0,0,0	79,90,120,74	0,1,0,0	284	149
31726	7,5,9,3	0,0,0,0	6,22,7,5	0,1,0,0	189	149
31727	59,49,51,45	11,37,35,35	44,73,59,42	29,32,37,29	189	149
31728	87,72,132,141	0,0,0,0	114,138,113,122	0,0,1,0	226	149
31729	9,13,16,9	0,0,0,0	11,22,14,11	0,1,0,0	278	149
31730	89,87,138,156	5,3,5,0	110,116,94,111	2,2,1,1	298	149
31731	562,604,976,793	0,0,2,0	691,983,762,668	0,0,0,0	225	149
31732	856,964,1587,1309	0,0,0,0	1019,1460,1221,1123	0,1,0,0	287	149
31733	754,818,1357,1126	0,0,1,0	924,1266,1063,1045	0,0,0,0	298	149
31734	938,945,1581,1286	0,0,0,0	1080,1471,1243,1217	0,1,0,1	298	149
31735	1,2,3,0	9,14,12,6	4,5,1,4	14,6,8,7	197	149
31736	4,5,9,12	0,0,0,0	12,9,4,11	0,0,0,1	283	149
31737	178,172,225,217	4,13,5,8	215,286,219,225	7,3,7,5	298	149
31738	83,66,98,91	0,0,0,0	93,119,78,107	0,1,0,0	298	149
31739	1,4,12,2	0,1,0,0	2,4,3,11	0,0,0,0	298	149
31740	155,170,255,171	0,0,0,0	192,190,247,190	1,1,0,0	298	149
31742	143,176,268,268	0,0,0,1	180,209,205,246	0,2,0,0	298	149
31743	703,974,1209,1391	0,0,0,0	1018,1229,1172,940	0,2,0,0	272	149
31744	441,569,724,814	0,2,0,0	498,713,669,501	0,0,0,0	298	149
31745	535,567,789,838	0,3,2,2	685,838,806,609	0,1,3,1	204	149
31746	165,181,262,232	0,2,0,2	197,219,195,212	0,0,0,0	286	149
31747	93,100,145,161	6,3,0,5	95,172,114,131	3,0,4,1	268	149
31749	26,31,21,41	0,0,0,0	33,40,25,26	1,0,0,0	293	149
31750	3254,3308,4663,4519	5,2,0,2	3845,4209,4006,3603	2,2,6,0	260	149
31751	3313,3241,4634,4344	0,1,1,0	3720,4127,3905,3522	0,0,0,0	266	149
31752	2626,2574,3443,3430	0,0,1,0	2867,3332,3047,2842	0,0,0,0	298	149
31753	0,0,4,4	229,227,321,346	1,0,2,2	258,326,286,227	251	149
31754	0,0,4,2	9,6,17,16	1,0,1,1	12,17,9,14	251	149
31755	227,223,317,346	9,6,17,16	255,326,278,224	12,17,9,14	288	149
31756	1,3,2,6	0,0,0,1	3,5,4,3	0,0,0,0	288	149
31757	222,223,301,340	0,2,1,0	253,323,272,219	0,0,0,0	292	149
31758	394,346,506,582	9,6,17,16	417,496,487,376	12,17,9,14	292	149
31759	219,218,301,340	0,0,0,0	250,321,271,217	0,2,0,0	292	149
31760	173,123,202,245	0,0,0,1	163,171,211,157	0,0,0,0	292	149
31761	121,114,117,176	0,0,0,0	137,147,169,102	0,2,0,0	275	149
31762	124,117,116,177	0,0,0,1	140,149,170,104	0,0,0,0	275	149
31763	130,116,131,187	0,0,0,0	148,163,176,116	0,2,0,0	266	149
31764	295,238,318,411	0,0,0,1	301,322,382,261	0,0,0,0	266	149
31765	3,0,0,1	155,135,139,222	0,0,0,1	151,172,207,117	287	149
31766	20,17,12,10	8,11,17,7	5,14,16,12	7,8,7,7	237	149
31767	23,22,29,31	0,1,0,0	16,47,16,19	0,0,0,0	298	149
31768	31,17,53,31	3,3,3,5	38,35,22,15	8,4,0,1	286	149
31769	3,0,8,7	0,0,0,0	2,9,11,3	0,1,0,0	283	149
31770	1,0,4,3	0,0,0,0	2,5,4,4	0,1,0,0	298	149
31771	2,4,4,0	0,0,1,0	1,3,3,0	0,0,0,0	298	149
31772	63,84,104,109	0,0,0,0	102,89,114,110	0,0,0,1	298	149
31773	85,79,104,100	1,0,0,0	100,89,101,128	0,0,1,0	298	149
31774	82,70,102,102	0,0,0,0	91,102,116,94	0,0,1,0	298	149
31775	76,95,131,130	0,0,0,1	96,71,89,81	0,0,0,3	251	149
31776	86,102,136,112	0,1,0,1	101,96,97,102	1,0,1,0	298	149
31777	7,5,10,11	0,0,0,0	11,5,10,7	0,0,0,1	260	149
31779	30,40,71,37	0,0,0,1	63,52,55,48	0,0,0,0	207	149
31780	177,202,254,257	0,0,0,0	236,299,238,232	0,0,0,2	223	149
31781	0,2,0,0	0,2,5,2	0,0,0,2	2,0,4,1	298	149
31782	165,221,311,305	0,2,5,2	228,314,257,302	2,0,4,1	298	149
31783	124,147,164,169	17,10,25,17	169,176,192,131	9,18,24,5	212	149
31784	55,40,54,68	0,0,0,0	51,61,67,30	0,0,1,0	202	149
31786	0,1,1,1	0,0,0,3	0,0,0,1	0,0,0,0	222	149
31787	2,0,6,2	19,15,31,35	0,1,2,0	34,34,31,18	187	149
31788	23,20,45,39	0,1,4,3	47,43,39,21	0,3,1,1	245	149
31789	27,27,40,41	0,1,4,3	37,34,43,26	0,3,1,1	298	149
31790	46,50,83,59	2,0,0,0	46,61,46,48	0,0,0,0	213	149
31791	23,29,31,19	0,0,2,0	30,28,28,21	0,0,0,0	264	149
31792	52,56,70,56	0,6,3,5	66,60,52,55	3,0,1,3	231	149
31793	47,46,57,44	0,0,0,2	55,69,65,48	0,0,0,1	298	149
31794	44,54,60,34	0,0,0,1	49,51,65,67	0,0,0,0	298	149
31795	220,206,286,204	0,0,0,0	220,230,253,263	0,1,0,0	259	149
31796	920,879,1205,1292	0,1,1,2	924,1116,1074,964	0,3,0,0	298	149
31797	2643,2579,3841,3732	0,0,0,0	2934,3489,3147,2915	0,5,0,1	281	149
31798	907,938,1367,1273	14,19,22,30	903,1299,1228,1024	25,14,13,13	250	149
31799	2309,2287,3307,3112	0,0,0,3	2414,3076,2787,2556	3,0,0,0	250	149
31800	3176,3134,4718,4523	0,0,0,0	3484,4319,3740,3790	0,2,0,1	260	149
31801	16,23,30,39	0,0,0,0	26,33,34,32	1,0,0,0	271	149
31802	31,28,43,21	0,0,0,0	29,33,31,32	0,0,0,1	225	149
31803	26,30,31,25	1,0,0,1	31,27,39,26	0,0,0,0	266	149
31805	0,0,0,2	15,20,18,14	0,0,0,0	21,16,18,28	298	149
31806	0,0,0,2	6,6,6,8	0,3,4,0	5,0,4,5	298	149
31807	30,25,27,27	3,4,4,0	35,29,30,45	0,2,2,0	298	149
31808	21,11,15,21	0,0,0,0	19,13,16,22	4,3,1,0	298	149
31809	419,469,641,564	0,0,0,1	499,593,487,537	0,0,0,0	252	149
31810	460,520,675,628	0,0,0,0	522,589,545,535	1,0,0,0	254	149
31811	570,659,895,861	0,0,2,0	649,772,685,722	0,0,0,0	265	149
31812	300,330,502,432	0,2,0,1	340,415,391,346	0,0,0,0	275	149
31813	143,183,242,228	0,2,7,2	194,265,212,158	3,7,3,2	298	149
31814	36,49,52,33	16,24,18,18	43,61,54,37	15,17,21,12	211	149
31815	5,18,10,13	0,3,2,0	3,18,20,10	6,2,5,1	211	149
31816	92,103,160,89	0,0,0,0	128,184,169,120	0,1,0,0	298	149
31817	76,79,112,73	1,0,1,0	120,139,124,129	0,0,0,0	298	149
31818	79,89,140,88	1,3,0,0	134,160,125,139	0,0,0,0	298	149
31819	131,172,351,151	0,0,1,0	313,312,280,312	0,0,0,1	298	149
31820	97,159,258,145	0,0,1,0	292,273,240,206	0,0,2,0	298	149
31821	170,214,375,178	2,0,0,0	358,346,307,345	0,0,2,0	287	149
31822	86,110,214,102	2,0,0,0	190,196,163,160	0,0,2,0	283	149
31823	26,15,20,32	2,2,2,3	31,18,21,28	1,1,3,0	173	149
31824	14,19,5,17	0,1,4,0	12,10,17,5	0,2,1,0	208	149
31825	87,78,142,112	0,1,0,0	141,162,156,126	0,0,0,1	226	149
31826	340,433,648,580	0,0,0,0	494,615,594,540	0,0,0,1	288	149
31827	376,485,677,646	0,0,0,0	544,661,624,587	1,1,0,0	298	149
31828	321,407,570,540	1,1,0,3	482,524,504,513	1,1,2,0	263	149
31829	321,406,666,479	0,4,0,1	444,612,593,457	0,0,1,0	253	149
31830	282,334,564,410	0,0,0,0	371,512,436,423	0,1,0,0	220	149
31831	390,442,576,475	0,0,0,0	522,584,529,499	0,0,0,1	276	149
31833	87,120,152,190	1496,1438,1807,1910	136,108,143,106	1395,1724,1890,1092	235	149
31834	835,880,1261,1337	11,7,16,13	1025,1225,1148,1088	10,10,9,12	298	149
31835	329,350,481,570	2,4,2,4	376,488,401,367	1,1,5,3	298	149
31836	329,350,481,569	1,0,0,0	376,488,403,367	0,0,0,0	298	149
31837	686,743,1110,1002	0,1,4,3	928,1041,1041,995	1,2,11,4	298	149
31838	180,213,330,235	0,2,3,2	279,304,294,274	1,2,0,1	298	149
31839	421,454,629,620	2,4,2,4	571,605,583,554	1,1,5,3	298	149
31840	11,7,16,13	1,0,0,0	12,10,12,13	0,0,0,0	298	149
31841	410,448,617,610	0,2,3,2	562,597,585,546	1,2,0,1	298	149
31842	914,977,1393,1375	0,0,0,1	1210,1333,1321,1262	0,0,0,0	298	149
31843	504,530,780,768	0,0,0,0	651,738,750,721	0,0,2,0	298	149
31844	293,316,454,419	1,0,0,0	377,413,435,382	0,0,0,0	281	149
31845	291,312,452,416	0,0,0,0	376,412,430,379	0,0,2,0	281	149
31846	701,759,1062,1022	0,0,0,0	935,1008,1004,921	2,0,3,1	281	149
31847	1065,1075,1625,1581	0,0,0,2	1325,1582,1570,1425	0,0,1,0	298	149
31848	807,903,1212,1187	6,5,24,4	1046,1145,1107,1031	21,13,20,15	237	149
31849	605,733,985,915	0,0,0,0	781,998,882,802	0,0,0,1	236	149
31850	703,808,1148,1001	1,0,0,0	902,1036,961,909	0,0,0,0	233	149
31851	491,579,757,846	0,0,0,0	531,767,688,644	1,0,0,1	266	149
31852	785,759,1139,1154	0,0,0,0	801,1092,967,898	0,1,1,0	298	149
31853	357,479,520,579	25,16,34,14	440,525,495,487	25,28,25,30	187	149
31854	161,222,305,257	1,2,0,0	184,274,247,246	2,0,3,1	243	149
31855	439,619,702,740	0,1,0,0	557,740,694,618	0,0,0,0	281	149
31856	573,729,882,909	17,7,15,16	685,904,827,757	9,19,10,11	296	149
31857	14,20,15,7	291,317,429,449	11,15,7,20	288,416,430,393	298	149
31858	451,470,647,684	2,0,7,4	436,610,639,568	2,4,3,5	274	149
31859	5,5,3,10	0,0,0,1	5,8,3,4	0,0,0,0	214	149
